"tag_id","sensor_type_id","gps_satellite_count","ground_speed","gt_tx_count","heading","location_lat","location_long","tag_voltage","timestamp","update_ts","visible","deployment_id","event_id","sensor_type","tag_local_identifier","location_long.1","location_lat.1","optional","sensor","timestamps","trackId","individual_id","local_identifier","ring_id","sex","taxon_canonical_name"
56853250,653,8,0.91,NA,0.93,69.15625,48.70145,3.87,2013-08-12 22:26:08,"1970-01-01 00:00:00.000","true",56853924,566120652,"GPS",380,48.70145,69.15625,TRUE,"GPS",2013-08-12 22:26:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.22,NA,1.86,69.156367,48.701117,3.86,2013-08-12 23:27:58,"1970-01-01 00:00:00.000","true",56853924,566120653,"GPS",380,48.701117,69.156367,TRUE,"GPS",2013-08-12 23:27:58,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,29.6,NA,1.05,69.156083,48.70025,3.85,2013-08-12 23:58:45,"1970-01-01 00:00:00.000","true",56853924,566120654,"GPS",380,48.70025,69.156083,TRUE,"GPS",2013-08-12 23:58:45,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,1.8,NA,1.32,69.1528,48.713933,3.92,2013-08-13 07:42:32,"1970-01-01 00:00:00.000","true",56853924,566120655,"GPS",380,48.713933,69.1528,TRUE,"GPS",2013-08-13 07:42:32,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,5.05,NA,1.19,69.1549,48.712917,3.9,2013-08-13 08:43:42,"1970-01-01 00:00:00.000","true",56853924,566120656,"GPS",380,48.712917,69.1549,TRUE,"GPS",2013-08-13 08:43:42,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.22,NA,1.27,69.152617,48.7142,3.95,2013-08-13 09:14:40,"1970-01-01 00:00:00.000","true",56853924,566120657,"GPS",380,48.7142,69.152617,TRUE,"GPS",2013-08-13 09:14:40,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,0.61,NA,1.42,69.146683,48.696983,3.95,2013-08-13 16:57:38,"1970-01-01 00:00:00.000","true",56853924,566120658,"GPS",380,48.696983,69.146683,TRUE,"GPS",2013-08-13 16:57:38,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,2.02,NA,1.11,69.145483,48.695083,3.9,2013-08-13 17:59:21,"1970-01-01 00:00:00.000","true",56853924,566120659,"GPS",380,48.695083,69.145483,TRUE,"GPS",2013-08-13 17:59:21,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,0.9,NA,1.28,69.145517,48.695417,4,2013-08-13 18:30:06,"1970-01-01 00:00:00.000","true",56853924,566120660,"GPS",380,48.695417,69.145517,TRUE,"GPS",2013-08-13 18:30:06,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,10,3.96,NA,1.37,69.1408,48.708883,3.93,2013-08-14 02:12:47,"1970-01-01 00:00:00.000","true",56853924,566120661,"GPS",380,48.708883,69.1408,TRUE,"GPS",2013-08-14 02:12:47,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,0.61,NA,1.38,69.1408,48.7225,3.99,2013-08-14 03:14:39,"1970-01-01 00:00:00.000","true",56853924,566120662,"GPS",380,48.7225,69.1408,TRUE,"GPS",2013-08-14 03:14:39,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,7.01,NA,1.52,69.14075,48.722833,4.14,2013-08-14 03:45:46,"1970-01-01 00:00:00.000","true",56853924,566120663,"GPS",380,48.722833,69.14075,TRUE,"GPS",2013-08-14 03:45:46,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,1.8,NA,1.32,69.141517,48.723133,4.17,2013-08-14 11:30:15,"1970-01-01 00:00:00.000","true",56853924,566120664,"GPS",380,48.723133,69.141517,TRUE,"GPS",2013-08-14 11:30:15,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,1.22,NA,1.47,69.141367,48.7228,4.21,2013-08-14 12:32:19,"1970-01-01 00:00:00.000","true",56853924,566120665,"GPS",380,48.7228,69.141367,TRUE,"GPS",2013-08-14 12:32:19,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,6.4,NA,1.37,69.14155,48.723767,4.19,2013-08-14 13:03:22,"1970-01-01 00:00:00.000","true",56853924,566120666,"GPS",380,48.723767,69.14155,TRUE,"GPS",2013-08-14 13:03:22,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,10,0.61,NA,0.79,69.148683,48.7096,4.15,2013-08-14 20:47:08,"1970-01-01 00:00:00.000","true",56853924,566120667,"GPS",380,48.7096,69.148683,TRUE,"GPS",2013-08-14 20:47:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,0.61,NA,1.33,69.148667,48.7098,3.98,2013-08-14 21:48:44,"1970-01-01 00:00:00.000","true",56853924,566120668,"GPS",380,48.7098,69.148667,TRUE,"GPS",2013-08-14 21:48:44,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,0.3,NA,0.96,69.148667,48.709717,3.96,2013-08-14 22:19:39,"1970-01-01 00:00:00.000","true",56853924,566120669,"GPS",380,48.709717,69.148667,TRUE,"GPS",2013-08-14 22:19:39,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,1.51,NA,1.34,69.14835,48.714767,4.07,2013-08-15 06:03:08,"1970-01-01 00:00:00.000","true",56853924,566120670,"GPS",380,48.714767,69.14835,TRUE,"GPS",2013-08-15 06:03:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0.91,NA,1.49,69.14765,48.715467,4.16,2013-08-15 06:49:02,"1970-01-01 00:00:00.000","true",56853924,566120671,"GPS",380,48.715467,69.14765,TRUE,"GPS",2013-08-15 06:49:02,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,0.91,NA,1.54,69.149483,48.7083,4.06,2013-08-15 07:04:53,"1970-01-01 00:00:00.000","true",56853924,566120672,"GPS",380,48.7083,69.149483,TRUE,"GPS",2013-08-15 07:04:53,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.83,NA,1.28,69.148017,48.710183,4.12,2013-08-15 07:35:27,"1970-01-01 00:00:00.000","true",56853924,566120673,"GPS",380,48.710183,69.148017,TRUE,"GPS",2013-08-15 07:35:27,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0,NA,1.27,69.148217,48.712917,4.05,2013-08-15 15:18:51,"1970-01-01 00:00:00.000","true",56853924,566120674,"GPS",380,48.712917,69.148217,TRUE,"GPS",2013-08-15 15:18:51,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,8,0,NA,1.05,69.148733,48.711033,4.02,2013-08-15 15:50:08,"1970-01-01 00:00:00.000","true",56853924,566120675,"GPS",380,48.711033,69.148733,TRUE,"GPS",2013-08-15 15:50:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,1.8,NA,1.18,69.1487,48.7111,4.02,2013-08-15 16:05:16,"1970-01-01 00:00:00.000","true",56853924,566120676,"GPS",380,48.7111,69.1487,TRUE,"GPS",2013-08-15 16:05:16,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,41.66,NA,4.44,69.14515,48.709283,4.01,2013-08-15 16:20:41,"1970-01-01 00:00:00.000","true",56853924,566120677,"GPS",380,48.709283,69.14515,TRUE,"GPS",2013-08-15 16:20:41,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,0.9,NA,1.29,69.147517,48.711767,4.03,2013-08-15 16:51:30,"1970-01-01 00:00:00.000","true",56853924,566120678,"GPS",380,48.711767,69.147517,TRUE,"GPS",2013-08-15 16:51:30,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,8,2.74,NA,0.84,69.148367,48.713267,3.96,2013-08-16 00:34:54,"1970-01-01 00:00:00.000","true",56853924,566120679,"GPS",380,48.713267,69.148367,TRUE,"GPS",2013-08-16 00:34:54,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0.61,NA,1.3,69.147433,48.71215,3.93,2013-08-16 01:05:44,"1970-01-01 00:00:00.000","true",56853924,566120680,"GPS",380,48.71215,69.147433,TRUE,"GPS",2013-08-16 01:05:44,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,2.36,NA,1.23,69.1474,48.712333,3.97,2013-08-16 01:21:11,"1970-01-01 00:00:00.000","true",56853924,566120681,"GPS",380,48.712333,69.1474,TRUE,"GPS",2013-08-16 01:21:11,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.83,NA,1.32,69.1471,48.714117,3.89,2013-08-16 01:36:44,"1970-01-01 00:00:00.000","true",56853924,566120682,"GPS",380,48.714117,69.1471,TRUE,"GPS",2013-08-16 01:36:44,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,0,NA,1.4,69.149483,48.708683,3.92,2013-08-16 02:07:27,"1970-01-01 00:00:00.000","true",56853924,566120683,"GPS",380,48.708683,69.149483,TRUE,"GPS",2013-08-16 02:07:27,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0.91,NA,1.74,69.140533,48.722883,4.01,2013-08-16 09:50:46,"1970-01-01 00:00:00.000","true",56853924,566120684,"GPS",380,48.722883,69.140533,TRUE,"GPS",2013-08-16 09:50:46,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,3.05,NA,1.88,69.141233,48.720117,4.03,2013-08-16 10:21:51,"1970-01-01 00:00:00.000","true",56853924,566120685,"GPS",380,48.720117,69.141233,TRUE,"GPS",2013-08-16 10:21:51,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,5.85,NA,2.48,69.141033,48.720067,4,2013-08-16 10:37:24,"1970-01-01 00:00:00.000","true",56853924,566120686,"GPS",380,48.720067,69.141033,TRUE,"GPS",2013-08-16 10:37:24,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,4.35,NA,2.26,69.141333,48.720667,4,2013-08-16 10:53:05,"1970-01-01 00:00:00.000","true",56853924,566120687,"GPS",380,48.720667,69.141333,TRUE,"GPS",2013-08-16 10:53:05,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.52,NA,2.72,69.1413,48.718583,4.06,2013-08-16 11:23:39,"1970-01-01 00:00:00.000","true",56853924,566120688,"GPS",380,48.718583,69.1413,TRUE,"GPS",2013-08-16 11:23:39,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,1.8,NA,1.09,69.139683,48.72375,4.06,2013-08-16 19:07:04,"1970-01-01 00:00:00.000","true",56853924,566120689,"GPS",380,48.72375,69.139683,TRUE,"GPS",2013-08-16 19:07:04,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,1.28,NA,1.18,69.140333,48.724733,4.03,2013-08-16 19:38:11,"1970-01-01 00:00:00.000","true",56853924,566120690,"GPS",380,48.724733,69.140333,TRUE,"GPS",2013-08-16 19:38:11,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0.91,NA,1.31,69.140183,48.724783,4.09,2013-08-16 19:53:37,"1970-01-01 00:00:00.000","true",56853924,566120691,"GPS",380,48.724783,69.140183,TRUE,"GPS",2013-08-16 19:53:37,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0,NA,1.27,69.1403,48.725033,4.07,2013-08-16 20:09:02,"1970-01-01 00:00:00.000","true",56853924,566120692,"GPS",380,48.725033,69.1403,TRUE,"GPS",2013-08-16 20:09:02,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.83,NA,1.91,69.140233,48.724767,4.03,2013-08-16 20:40:17,"1970-01-01 00:00:00.000","true",56853924,566120693,"GPS",380,48.724767,69.140233,TRUE,"GPS",2013-08-16 20:40:17,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0,NA,1.55,69.140683,48.722117,3.98,2013-08-17 04:22:39,"1970-01-01 00:00:00.000","true",56853924,566120694,"GPS",380,48.722117,69.140683,TRUE,"GPS",2013-08-17 04:22:39,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,6.58,NA,1.89,69.140533,48.721567,4.01,2013-08-17 05:24:31,"1970-01-01 00:00:00.000","true",56853924,566120695,"GPS",380,48.721567,69.140533,TRUE,"GPS",2013-08-17 05:24:31,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,23.26,NA,1.29,69.140067,48.7202,4.01,2013-08-17 05:55:31,"1970-01-01 00:00:00.000","true",56853924,566120696,"GPS",380,48.7202,69.140067,TRUE,"GPS",2013-08-17 05:55:31,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,1.8,NA,2.58,69.142267,48.73215,4.12,2013-08-17 13:39:35,"1970-01-01 00:00:00.000","true",56853924,566120697,"GPS",380,48.73215,69.142267,TRUE,"GPS",2013-08-17 13:39:35,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,0.61,NA,1.37,69.143133,48.735167,4.07,2013-08-17 14:11:02,"1970-01-01 00:00:00.000","true",56853924,566120698,"GPS",380,48.735167,69.143133,TRUE,"GPS",2013-08-17 14:11:02,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,1.52,NA,1.53,69.14355,48.734133,4.1,2013-08-17 14:41:17,"1970-01-01 00:00:00.000","true",56853924,566120699,"GPS",380,48.734133,69.14355,TRUE,"GPS",2013-08-17 14:41:17,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,0.3,NA,2,69.142233,48.734417,4.07,2013-08-17 15:12:08,"1970-01-01 00:00:00.000","true",56853924,566120700,"GPS",380,48.734417,69.142233,TRUE,"GPS",2013-08-17 15:12:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,8,0.9,NA,1.02,69.13975,48.7307,3.96,2013-08-17 22:55:32,"1970-01-01 00:00:00.000","true",56853924,566120701,"GPS",380,48.7307,69.13975,TRUE,"GPS",2013-08-17 22:55:32,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,1.83,NA,1.23,69.1402,48.7302,3.91,2013-08-17 23:26:22,"1970-01-01 00:00:00.000","true",56853924,566120702,"GPS",380,48.7302,69.1402,TRUE,"GPS",2013-08-17 23:26:22,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,2.02,NA,2.22,69.140117,48.730533,3.92,2013-08-17 23:57:11,"1970-01-01 00:00:00.000","true",56853924,566120703,"GPS",380,48.730533,69.140117,TRUE,"GPS",2013-08-17 23:57:11,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,3.47,NA,1.02,69.140217,48.73045,3.91,2013-08-18 00:28:06,"1970-01-01 00:00:00.000","true",56853924,566120704,"GPS",380,48.73045,69.140217,TRUE,"GPS",2013-08-18 00:28:06,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,4,0,NA,1.67,69.142317,48.7317,4.22,2013-08-18 08:11:57,"1970-01-01 00:00:00.000","true",56853924,566120705,"GPS",380,48.7317,69.142317,TRUE,"GPS",2013-08-18 08:11:57,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,0,NA,0.97,69.142933,48.737117,4.17,2013-08-18 09:13:55,"1970-01-01 00:00:00.000","true",56853924,566120706,"GPS",380,48.737117,69.142933,TRUE,"GPS",2013-08-18 09:13:55,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,0,NA,1.47,69.143233,48.73715,4.2,2013-08-18 09:44:56,"1970-01-01 00:00:00.000","true",56853924,566120707,"GPS",380,48.73715,69.143233,TRUE,"GPS",2013-08-18 09:44:56,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,10,0,NA,0.81,69.142133,48.736883,3.97,2013-08-18 17:45:08,"1970-01-01 00:00:00.000","true",56853924,566120708,"GPS",380,48.736883,69.142133,TRUE,"GPS",2013-08-18 17:45:08,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,6,0,NA,1.08,69.141833,48.736867,4.05,2013-08-18 18:15:31,"1970-01-01 00:00:00.000","true",56853924,566120709,"GPS",380,48.736867,69.141833,TRUE,"GPS",2013-08-18 18:15:31,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,0.61,NA,1.03,69.141883,48.737217,4.05,2013-08-18 18:46:38,"1970-01-01 00:00:00.000","true",56853924,566120710,"GPS",380,48.737217,69.141883,TRUE,"GPS",2013-08-18 18:46:38,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,5,1.8,NA,1.31,69.141867,48.7372,4.06,2013-08-18 19:17:34,"1970-01-01 00:00:00.000","true",56853924,566120711,"GPS",380,48.7372,69.141867,TRUE,"GPS",2013-08-18 19:17:34,"X742",56850841,742,"CS007378","m","Anser albifrons"
56853250,653,7,1.28,NA,1.15,69.14175,48.7379,3.91,2013-08-19 03:00:18,"1970-01-01 00:00:00.000","true",56853924,566120712,"GPS",380,48.7379,69.14175,TRUE,"GPS",2013-08-19 03:00:18,"X742",56850841,742,"CS007378","m","Anser albifrons"
